dateTime,DSWRF
2019-01-12 01:00:00,0
2019-01-12 02:00:00,0
2019-01-12 03:00:00,0
2019-01-12 04:00:00,0
2019-01-12 05:00:00,0
2019-01-12 06:00:00,0
2019-01-12 07:00:00,0
2019-01-12 08:00:00,0
2019-01-12 09:00:00,0
2019-01-12 10:00:00,0
2019-01-12 11:00:00,0
2019-01-12 12:00:00,0
2019-01-12 13:00:00,81.90799713134771
2019-01-12 14:00:00,200.54400634765602
2019-01-12 15:00:00,326.048004150391
2019-01-12 16:00:00,411.6000061035161
2019-01-12 17:00:00,439.84799194335903
2019-01-12 18:00:00,397.4760131835939
2019-01-12 19:00:00,318.195007324219
2019-01-12 20:00:00,210.718002319336
2019-01-12 21:00:00,43.66400146484379
2019-01-12 22:00:00,0
2019-01-12 23:00:00,0
2019-01-13 00:00:00,0
2019-01-13 01:00:00,0
2019-01-13 02:00:00,0
2019-01-13 03:00:00,0
2019-01-13 04:00:00,0
2019-01-13 05:00:00,0
2019-01-13 06:00:00,0
2019-01-13 07:00:00,0
2019-01-13 08:00:00,0
2019-01-13 09:00:00,0
2019-01-13 10:00:00,0
2019-01-13 11:00:00,0
2019-01-13 12:00:00,0
2019-01-13 13:00:00,83.62799835205077
2019-01-13 14:00:00,203.54400634765602
2019-01-13 15:00:00,326.73599243164097
2019-01-13 16:00:00,412.44799804687494
2019-01-13 17:00:00,440.967987060547
2019-01-13 18:00:00,398.299987792969
2019-01-13 19:00:00,319.52099609375006
2019-01-13 20:00:00,212.671997070312
2019-01-13 21:00:00,44.383998870849595
2019-01-13 22:00:00,0
2019-01-13 23:00:00,0
2019-01-14 00:00:00,0
2019-01-14 01:00:00,0
2019-01-14 02:00:00,0
2019-01-14 03:00:00,0
2019-01-14 04:00:00,0
2019-01-14 05:00:00,0
2019-01-14 06:00:00,0
2019-01-14 07:00:00,0
2019-01-14 08:00:00,0
2019-01-14 09:00:00,0
2019-01-14 10:00:00,0
2019-01-14 11:00:00,0
2019-01-14 12:00:00,0
2019-01-14 13:00:00,84.2639999389648
2019-01-14 14:00:00,203.74400329589793
2019-01-14 15:00:00,323.872009277344
2019-01-14 16:00:00,408.799987792969
2019-01-14 17:00:00,437.269989013672
2019-01-14 18:00:00,387.2690124511719
2019-01-14 19:00:00,311.31100463867193
2019-01-14 20:00:00,208.27499389648398
2019-01-14 21:00:00,50.911998748779304
2019-01-14 22:00:00,0
2019-01-14 23:00:00,0
2019-01-15 00:00:00,0
2019-01-15 01:00:00,0
2019-01-15 02:00:00,0
2019-01-15 03:00:00,0
2019-01-15 04:00:00,0
2019-01-15 05:00:00,0
2019-01-15 06:00:00,0
2019-01-15 07:00:00,0
2019-01-15 08:00:00,0
2019-01-15 09:00:00,0
2019-01-15 10:00:00,0
2019-01-15 11:00:00,0
2019-01-15 12:00:00,0
2019-01-15 13:00:00,55.088001251220696
2019-01-15 14:00:00,132.26400756835898
2019-01-15 15:00:00,285.407989501953
2019-01-15 16:00:00,360.191986083984
2019-01-15 17:00:00,385.432006835938
2019-01-15 18:00:00,362.569000244141
2019-01-15 19:00:00,292.07299804687494
2019-01-15 20:00:00,196.401000976562
2019-01-15 21:00:00,41.7760009765625
2019-01-15 22:00:00,0
2019-01-15 23:00:00,0
2019-01-16 00:00:00,0
2019-01-16 01:00:00,0
2019-01-16 02:00:00,0
2019-01-16 03:00:00,0
2019-01-16 04:00:00,0
2019-01-16 05:00:00,0
2019-01-16 06:00:00,0
2019-01-16 07:00:00,0
2019-01-16 08:00:00,0
2019-01-16 09:00:00,0
2019-01-16 10:00:00,0
2019-01-16 11:00:00,0
2019-01-16 12:00:00,0
2019-01-16 13:00:00,55.507999420165994
2019-01-16 14:00:00,132.26400756835898
2019-01-16 15:00:00,212.048004150391
2019-01-16 16:00:00,267.552001953125
2019-01-16 17:00:00,286.41198730468795
2019-01-16 18:00:00,248.524002075195
2019-01-16 19:00:00,200.60699462890597
2019-01-16 20:00:00,135.574996948242
2019-01-16 21:00:00,40.62400054931639
2019-01-16 22:00:00,0
2019-01-16 23:00:00,0
2019-01-17 00:00:00,0
2019-01-17 01:00:00,0
2019-01-17 02:00:00,0
2019-01-17 03:00:00,0
2019-01-17 04:00:00,0
2019-01-17 05:00:00,0
2019-01-17 06:00:00,0
2019-01-17 07:00:00,0
2019-01-17 08:00:00,0
2019-01-17 09:00:00,0
2019-01-17 10:00:00,0
2019-01-17 11:00:00,0
2019-01-17 12:00:00,0
2019-01-17 13:00:00,90.515998840332
2019-01-17 14:00:00,213.960006713867
2019-01-17 15:00:00,338.27200317382807
2019-01-17 16:00:00,426.7040100097661
2019-01-17 17:00:00,456.93499755859386
2019-01-17 18:00:00,375.843994140625
2019-01-17 19:00:00,304.015991210938
2019-01-17 20:00:00,206.496994018555
2019-01-17 21:00:00,58.67200088500981
2019-01-17 22:00:00,0
2019-01-17 23:00:00,0
2019-01-18 00:00:00,0
2019-01-18 01:00:00,0
2019-01-18 02:00:00,0
2019-01-18 03:00:00,0
2019-01-18 04:00:00,0
2019-01-18 05:00:00,0
2019-01-18 06:00:00,0
2019-01-18 07:00:00,0
2019-01-18 08:00:00,0
2019-01-18 09:00:00,0
2019-01-18 10:00:00,0
2019-01-18 11:00:00,0
2019-01-18 12:00:00,0
2019-01-18 13:00:00,37.043998718261705
2019-01-18 14:00:00,86.83200073242186
2019-01-18 15:00:00,161.376007080078
2019-01-18 16:00:00,203.48800659179702
2019-01-18 17:00:00,217.96800231933602
2019-01-18 18:00:00,222.531005859375
2019-01-18 19:00:00,180.375
2019-01-18 20:00:00,123.11499786377
2019-01-18 21:00:00,31.1679992675781
2019-01-18 22:00:00,0
2019-01-18 23:00:00,0
2019-01-19 00:00:00,0
2019-01-19 01:00:00,0
2019-01-19 02:00:00,0
2019-01-19 03:00:00,0
2019-01-19 04:00:00,0
2019-01-19 05:00:00,0
2019-01-19 06:00:00,0
2019-01-19 07:00:00,0
2019-01-19 08:00:00,0
2019-01-19 09:00:00,0
2019-01-19 10:00:00,0
2019-01-19 11:00:00,0
2019-01-19 12:00:00,0
2019-01-19 13:00:00,49.19200134277341
2019-01-19 14:00:00,114.29599761962899
2019-01-19 15:00:00,223.376007080078
2019-01-19 16:00:00,281.552001953125
2019-01-19 17:00:00,301.694000244141
2019-01-19 18:00:00,334.125
2019-01-19 19:00:00,271.38400268554705
2019-01-19 20:00:00,186.14999389648398
2019-01-19 21:00:00,62.208000183105504
2019-01-19 22:00:00,0
2019-01-19 23:00:00,0
2019-01-20 00:00:00,0
2019-01-20 01:00:00,0
2019-01-20 02:00:00,0
2019-01-20 03:00:00,0
2019-01-20 04:00:00,0
2019-01-20 05:00:00,0
2019-01-20 06:00:00,0
2019-01-20 07:00:00,0
2019-01-20 08:00:00,0
2019-01-20 09:00:00,0
2019-01-20 10:00:00,0
2019-01-20 11:00:00,0
2019-01-20 12:00:00,0
2019-01-20 13:00:00,33.48400115966798
2019-01-20 14:00:00,77.08799743652338
2019-01-20 15:00:00,116.59200286865199
2019-01-20 16:00:00,146.89599609375
2019-01-20 17:00:00,157.44599914550798
2019-01-20 18:00:00,145.677001953125
2019-01-20 19:00:00,118.555000305176
2019-01-20 20:00:00,81.71299743652338
2019-01-20 21:00:00,20.9599990844727
2019-01-20 22:00:00,0
2019-01-20 23:00:00,0
2019-01-21 00:00:00,0
2019-01-21 01:00:00,0
2019-01-21 02:00:00,0
2019-01-21 03:00:00,0
2019-01-21 04:00:00,0
2019-01-21 05:00:00,0
2019-01-21 06:00:00,0
2019-01-21 07:00:00,0
2019-01-21 08:00:00,0
2019-01-21 09:00:00,0
2019-01-21 10:00:00,0
2019-01-21 11:00:00,0
2019-01-21 12:00:00,0
2019-01-21 13:00:00,52.2400016784668
2019-01-21 14:00:00,119.14399719238298
2019-01-21 15:00:00,159.82400512695298
2019-01-21 16:00:00,201.26400756835898
2019-01-21 17:00:00,215.761993408203
2019-01-21 18:00:00,266.602996826172
2019-01-21 19:00:00,217.393997192383
2019-01-21 20:00:00,150.55999755859403
2019-01-21 21:00:00,46.576000213623
2019-01-21 22:00:00,0
2019-01-21 23:00:00,0
2019-01-22 00:00:00,0
2019-01-22 01:00:00,0
2019-01-22 02:00:00,0
2019-01-22 03:00:00,0
2019-01-22 04:00:00,0
2019-01-22 05:00:00,0
2019-01-22 06:00:00,0
2019-01-22 07:00:00,0
2019-01-22 08:00:00,0
2019-01-22 09:00:00,0
2019-01-22 10:00:00,0
2019-01-22 11:00:00,0
2019-01-22 12:00:00,0
2019-01-22 13:00:00,98.8840026855469
2019-01-22 14:00:00,223.335998535156
2019-01-22 15:00:00,347.135986328125
2019-01-22 16:00:00,436.91198730468795
2019-01-22 17:00:00,468.47100830078097
2019-01-22 18:00:00,419.18798828125
2019-01-22 19:00:00,342.49499511718795
2019-01-22 20:00:00,238.31799316406196
2019-01-22 21:00:00,54.720001220703104
2019-01-22 22:00:00,0
2019-01-22 23:00:00,0
2019-01-23 00:00:00,0
2019-01-23 01:00:00,0
2019-01-23 02:00:00,0
2019-01-23 03:00:00,0
2019-01-23 04:00:00,0
2019-01-23 05:00:00,0
2019-01-23 06:00:00,0
2019-01-23 07:00:00,0
2019-01-23 08:00:00,0
2019-01-23 09:00:00,0
2019-01-23 10:00:00,0
2019-01-23 11:00:00,0
2019-01-23 12:00:00,0
2019-01-23 13:00:00,51.65200042724609
2019-01-23 14:00:00,115.50399780273398
2019-01-23 15:00:00,130.83999633789102
2019-01-23 16:00:00,164.59199523925795
2019-01-23 17:00:00,176.49899291992202
2019-01-23 18:00:00,182.77499389648398
2019-01-23 19:00:00,149.621002197266
2019-01-23 20:00:00,104.59799957275399
2019-01-23 21:00:00,33.3600006103516
2019-01-23 22:00:00,0
2019-01-23 23:00:00,0
2019-01-24 00:00:00,0
2019-01-24 01:00:00,0
2019-01-24 02:00:00,0
2019-01-24 03:00:00,0
2019-01-24 04:00:00,0
2019-01-24 05:00:00,0
2019-01-24 06:00:00,0
2019-01-24 07:00:00,0
2019-01-24 08:00:00,0
2019-01-24 09:00:00,0
2019-01-24 10:00:00,0
2019-01-24 11:00:00,0
2019-01-24 12:00:00,0
2019-01-24 13:00:00,46.1040000915527
2019-01-24 14:00:00,102.04799652099601
2019-01-24 15:00:00,121.39199829101601
2019-01-24 16:00:00,152.608001708984
2019-01-24 17:00:00,163.686004638672
2019-01-24 18:00:00,149.54299926757798
2019-01-24 19:00:00,122.64899444580101
2019-01-24 20:00:00,86.1340026855469
2019-01-24 21:00:00,34.560001373290994
2019-01-24 22:00:00,0
2019-01-24 23:00:00,0
2019-01-25 00:00:00,0
2019-01-25 01:00:00,0
2019-01-25 02:00:00,0
2019-01-25 03:00:00,0
2019-01-25 04:00:00,0
2019-01-25 05:00:00,0
2019-01-25 06:00:00,0
2019-01-25 07:00:00,0
2019-01-25 08:00:00,0
2019-01-25 09:00:00,0
2019-01-25 10:00:00,0
2019-01-25 11:00:00,0
2019-01-25 12:00:00,0
2019-01-25 13:00:00,78.4520034790039
2019-01-25 14:00:00,171.86399841308602
2019-01-25 15:00:00,249.80799865722705
2019-01-25 16:00:00,313.80801391601597
2019-01-25 17:00:00,336.61499023437506
2019-01-25 18:00:00,302.445007324219
2019-01-25 19:00:00,248.522994995117
2019-01-25 20:00:00,175.311004638672
2019-01-25 21:00:00,68.608001708984375
2019-01-25 22:00:00,0
2019-01-25 23:00:00,0
2019-01-26 00:00:00,0
2019-01-26 01:00:00,0
2019-01-26 02:00:00,0
2019-01-26 03:00:00,0
2019-01-26 04:00:00,0
2019-01-26 05:00:00,0
2019-01-26 06:00:00,0
2019-01-26 07:00:00,0
2019-01-26 08:00:00,0
2019-01-26 09:00:00,0
2019-01-26 10:00:00,0
2019-01-26 11:00:00,0
2019-01-26 12:00:00,0
2019-01-26 13:00:00,91.7839965820312
2019-01-26 14:00:00,198.97599792480497
2019-01-26 15:00:00,155.89599609375
2019-01-26 16:00:00,195.69599914550798
2019-01-26 17:00:00,209.94599914550798
2019-01-26 18:00:00,258.1229858398441
2019-01-26 19:00:00,212.496002197266
2019-01-26 20:00:00,150.565994262695
2019-01-26 21:00:00,48.62400054931639
2019-01-26 22:00:00,0
2019-01-26 23:00:00,0
2019-01-27 00:00:00,0
2019-01-27 01:00:00,0
2019-01-27 02:00:00,0
2019-01-27 03:00:00,0
2019-01-27 04:00:00,0
2019-01-27 05:00:00,0
2019-01-27 06:00:00,0
2019-01-27 07:00:00,0
2019-01-27 08:00:00,0
2019-01-27 09:00:00,0
2019-01-27 10:00:00,0
2019-01-27 11:00:00,0
2019-01-27 12:00:00,0
2019-01-27 13:00:00,41.03200149536129
2019-01-27 14:00:00,88.015998840332
2019-01-27 15:00:00,152.080001831055
2019-01-27 16:00:00,190.751998901367
2019-01-27 17:00:00,204.64500427246097
2019-01-27 18:00:00,226.43299865722705
2019-01-27 19:00:00,186.736999511719
2019-01-27 20:00:00,132.89599609375
2019-01-27 21:00:00,48.03200149536129
2019-01-27 22:00:00,0
2019-01-27 23:00:00,0
2019-01-28 00:00:00,0
2019-01-28 01:00:00,0
2019-01-28 02:00:00,0
2019-01-28 03:00:00,0
2019-01-28 04:00:00,0
2019-01-28 05:00:00,0
2019-01-28 06:00:00,0
2019-01-28 07:00:00,0
2019-01-28 08:00:00,0
2019-01-28 09:00:00,0
2019-01-28 10:00:00,0
2019-01-28 11:00:00,0
2019-01-28 12:00:00,0
2019-01-28 13:00:00,114.24400329589803
2019-01-28 14:00:00,242.43200683593804
2019-01-28 15:00:00,371.023986816406
2019-01-28 16:00:00,465.00799560546903
2019-01-28 17:00:00,498.8869934082029
2019-01-28 18:00:00,462.93798828124994
2019-01-28 19:00:00,382.484008789062
2019-01-28 20:00:00,273.368988037109
2019-01-28 21:00:00,92.65599822998048
2019-01-28 22:00:00,0
2019-01-28 23:00:00,0
2019-01-29 00:00:00,0
2019-01-29 01:00:00,0
2019-01-29 02:00:00,0
2019-01-29 03:00:00,0
2019-01-29 04:00:00,0
2019-01-29 05:00:00,0
2019-01-29 06:00:00,0
2019-01-29 07:00:00,0
2019-01-29 08:00:00,0
2019-01-29 09:00:00,0
2019-01-29 10:00:00,0
2019-01-29 11:00:00,0
2019-01-29 12:00:00,0
2019-01-29 13:00:00,102.84400177002
2019-01-29 14:00:00,215.904006958008
2019-01-29 15:00:00,247.48800659179702
2019-01-29 16:00:00,309.903991699219
2019-01-29 17:00:00,332.48901367187494
2019-01-29 18:00:00,186.513000488281
2019-01-29 19:00:00,154.375
2019-01-29 20:00:00,110.79499816894501
2019-01-29 21:00:00,43.88800048828119
2019-01-29 22:00:00,0
2019-01-29 23:00:00,0
2019-01-30 00:00:00,0
2019-01-30 01:00:00,0
2019-01-30 02:00:00,0
2019-01-30 03:00:00,0
2019-01-30 04:00:00,0
2019-01-30 05:00:00,0
2019-01-30 06:00:00,0
2019-01-30 07:00:00,0
2019-01-30 08:00:00,0
2019-01-30 09:00:00,0
2019-01-30 10:00:00,0
2019-01-30 11:00:00,0
2019-01-30 12:00:00,0
2019-01-30 13:00:00,105.223999023438
2019-01-30 14:00:00,218.520004272461
2019-01-30 15:00:00,340.048004150391
2019-01-30 16:00:00,425.44000244140597
2019-01-30 17:00:00,456.41900634765597
2019-01-30 18:00:00,400.1459960937501
2019-01-30 19:00:00,331.752014160156
2019-01-30 20:00:00,239.072998046875
2019-01-30 21:00:00,86.8960037231445
2019-01-30 22:00:00,0
2019-01-30 23:00:00,0
2019-01-31 00:00:00,0
2019-01-31 01:00:00,0
2019-01-31 02:00:00,0
2019-01-31 03:00:00,0
2019-01-31 04:00:00,0
2019-01-31 05:00:00,0
2019-01-31 06:00:00,0
2019-01-31 07:00:00,0
2019-01-31 08:00:00,0
2019-01-31 09:00:00,0
2019-01-31 10:00:00,0
2019-01-31 11:00:00,0
2019-01-31 12:00:00,0
2019-01-31 13:00:00,125.727996826172
2019-01-31 14:00:00,258.2879943847661
2019-01-31 15:00:00,390.015991210938
2019-01-31 16:00:00,487.503997802734
2019-01-31 17:00:00,522.9929809570311
2019-01-31 18:00:00,442.6019897460939
2019-01-31 19:00:00,367.569000244141
2019-01-31 20:00:00,265.9540100097661
2019-01-31 21:00:00,95.77600097656249
2019-01-31 22:00:00,0
2019-01-31 23:00:00,0
2019-02-01 00:00:00,0
2019-02-01 01:00:00,0
2019-02-01 02:00:00,0
2019-02-01 03:00:00,0
2019-02-01 04:00:00,0
2019-02-01 05:00:00,0
2019-02-01 06:00:00,0
2019-02-01 07:00:00,0
2019-02-01 08:00:00,0
2019-02-01 09:00:00,0
2019-02-01 10:00:00,0
2019-02-01 11:00:00,0
2019-02-01 12:00:00,0
2019-02-01 13:00:00,129.58799743652304
2019-02-01 14:00:00,263.343994140625
2019-02-01 15:00:00,384.2560119628909
2019-02-01 16:00:00,474.7680053710939
2019-02-01 17:00:00,504.5549926757811
2019-02-01 18:00:00,461.15301513671903
2019-02-01 19:00:00,380.877990722656
2019-02-01 20:00:00,263.48901367187494
2019-02-01 21:00:00,100.278999328613
2019-02-01 22:00:00,0
2019-02-01 23:00:00,0
2019-02-02 00:00:00,0
2019-02-02 01:00:00,0
2019-02-02 02:00:00,0
2019-02-02 03:00:00,0
2019-02-02 04:00:00,0
2019-02-02 05:00:00,0
2019-02-02 06:00:00,0
2019-02-02 07:00:00,0
2019-02-02 08:00:00,0
2019-02-02 09:00:00,0
2019-02-02 10:00:00,0
2019-02-02 11:00:00,0
2019-02-02 12:00:00,0
2019-02-02 13:00:00,131.41999816894497
2019-02-02 14:00:00,264.20001220703097
2019-02-02 15:00:00,315.8880004882809
2019-02-02 16:00:00,389.9200134277339
2019-02-02 17:00:00,414.3269958496089
2019-02-02 18:00:00,355.7630004882809
2019-02-02 19:00:00,294.3099975585939
2019-02-02 20:00:00,204.380996704102
2019-02-02 21:00:00,80.51499938964842
2019-02-02 22:00:00,0
2019-02-02 23:00:00,0
2019-02-03 00:00:00,0
